base_id,scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio,solver,base_seed,seed_scenario,V_demand,AHT_demand,OCC_demand,SHK_demand,Hg_demand,T_demand,week_pattern_demand,p_weekdays_demand,weekday_split_demand,weekday_step_demand,K_demand,ratio_target_demand,pos1_demand,pos2_demand,width1_demand,width2_demand,width_assignment_rule_demand,peak_amplitude_rule_demand,peak_amplitude_ratio_demand,H_talk,H_prod,H_paid,HC_teorico,HC_teorico_ceil,H_prod_noSHK,HC_gross,HC_gross_ceil,ratio_real,lambda,ratio_capped,calls_sum,calls_min,calls_max,fte_min,fte_max,day_weights,base_seed_sched,seed_scenario_sched,workers,ortools_version,hexaly_version,n0,N_final,solver_status,objective,coverage,coverage_target,coverage_fail,sum_required,sum_under,sum_over,runtime_sec
D_85aedeec56,D_85aedeec56_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0,cp_sat,12345,308835771,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,2,4.0,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.843,False,7500,6,52,1.429,12.381,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,308835771.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,149.3,0.916,0.9,False,1785.714,149.19,43.476,420.024
D_85aedeec56,D_85aedeec56_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0,cp_sat,12345,308835771,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,2,4.0,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.843,False,7500,6,52,1.429,12.381,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,308835771.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,156.71,0.914,0.9,False,1785.714,154.048,132.333,1200.034
D_85b356211e,D_85b356211e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0,cp_sat,12345,323086339,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,4.0,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.87,False,7500,5,44,1.19,10.476,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,323086339.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,162.77,0.909,0.9,False,1785.714,162.667,56.952,420.018
D_85b356211e,D_85b356211e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0,cp_sat,12345,323086339,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,4.0,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.87,False,7500,5,44,1.19,10.476,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,323086339.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,144.22,0.919,0.9,False,1785.714,144.19,206.476,1200.037
D_85ea5699a8,D_85ea5699a8_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0,cp_sat,12345,995115632,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,uniform,0.02,2,2.0,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.482,False,7500,8,36,1.905,8.571,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.0,995115632.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,162.08,0.909,0.9,False,1785.714,162.19,56.476,420.02
D_85ea5699a8,D_85ea5699a8_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0,cp_sat,12345,995115632,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,uniform,0.02,2,2.0,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.482,False,7500,8,36,1.905,8.571,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.0,995115632.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,135.09,0.924,0.9,False,1785.714,135.048,113.333,1200.017
D_85f3583c0c,D_85f3583c0c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0,cp_sat,12345,117895718,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,6.0,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.76,False,7500,3,40,0.714,9.524,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,117895718.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,171.82,0.904,0.9,False,1785.714,170.714,65.0,420.018
D_85f3583c0c,D_85f3583c0c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0,cp_sat,12345,117895718,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,6.0,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.76,False,7500,3,40,0.714,9.524,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,117895718.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,160.21,0.91,0.9,False,1785.714,160.143,222.429,1200.022
D_85fc8f0e6d,D_85fc8f0e6d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0,cp_sat,12345,608826982,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,2.0,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.428,False,7500,2,37,0.476,8.81,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,608826982.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,177.55,0.901,0.9,False,1785.714,177.524,239.81,38.138
D_85fc8f0e6d,D_85fc8f0e6d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0,cp_sat,12345,608826982,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,2.0,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.428,False,7500,2,37,0.476,8.81,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,608826982.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,129.93,0.927,0.9,False,1785.714,129.857,108.143,1200.03
D_860aecd728,D_860aecd728_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0,cp_sat,12345,400685982,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,4.0,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.843,False,7500,6,52,1.429,12.381,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,400685982.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,151.32,0.92,0.9,False,1785.714,143.381,37.667,420.018
D_860aecd728,D_860aecd728_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0,cp_sat,12345,400685982,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,4.0,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.843,False,7500,6,52,1.429,12.381,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,400685982.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,167.62,0.906,0.9,False,1785.714,167.19,61.476,1200.035
D_861a0d0b71,D_861a0d0b71_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0,cp_sat,12345,210681405,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,4.0,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.631,False,7500,4,42,0.952,10.0,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,210681405.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,166.74,0.907,0.9,False,1785.714,166.714,61.0,420.021
D_861a0d0b71,D_861a0d0b71_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0,cp_sat,12345,210681405,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,4.0,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.631,False,7500,4,42,0.952,10.0,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,210681405.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,170.24,0.905,0.9,False,1785.714,170.19,64.476,1200.018
D_866fad28f2,D_866fad28f2_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,13.0,13.0,equal,equal,2.0,cp_sat,12345,867271806,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,2,2.0,22.0,40.0,13.0,13.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.385,False,7500,14,28,3.333,6.667,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,867271806.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,145.34,0.919,0.9,False,1785.714,144.571,122.857,420.024
D_866fad28f2,D_866fad28f2_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,22.0,40.0,13.0,13.0,equal,equal,2.0,cp_sat,12345,867271806,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,2,2.0,22.0,40.0,13.0,13.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.385,False,7500,14,28,3.333,6.667,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,867271806.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,178.79,0.9,0.9,False,1785.714,177.905,156.19,1200.024
D_868d835137,D_868d835137_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0,cp_sat,12345,537339062,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,2,6.0,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,5.211,1.0,True,7500,7,39,1.667,9.286,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,537339062.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,147.93,0.917,0.9,False,1785.714,147.762,126.048,420.018
D_868d835137,D_868d835137_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0,cp_sat,12345,537339062,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,2,6.0,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,5.211,1.0,True,7500,7,39,1.667,9.286,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,537339062.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,154.32,0.914,0.9,False,1785.714,154.19,48.476,1200.022
D_86a22cc834,D_86a22cc834_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0,cp_sat,12345,425157874,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,2.0,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.451,False,7500,3,44,0.714,10.476,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,425157874.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,176.09,0.901,0.9,False,1785.714,176.095,238.381,61.794
D_86a22cc834,D_86a22cc834_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0,cp_sat,12345,425157874,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,2.0,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.451,False,7500,3,44,0.714,10.476,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,425157874.0,1.0,9.15.6755,,22.0,23.0,FEASIBLE,153.35,0.915,0.9,False,1785.714,152.476,298.762,1200.024
D_86a520e486,D_86a520e486_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0,cp_sat,12345,270336327,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,2,4.0,22.0,40.0,13.0,13.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.654,False,7500,8,31,1.905,7.381,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,270336327.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,134.13,0.925,0.9,False,1785.714,134.143,112.429,420.016
D_86a520e486,D_86a520e486_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0,cp_sat,12345,270336327,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,2,4.0,22.0,40.0,13.0,13.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.654,False,7500,8,31,1.905,7.381,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,270336327.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,134.51,0.925,0.9,False,1785.714,134.476,196.762,1200.035
D_86afbdc1c7,D_86afbdc1c7_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,equal,2.0,cp_sat,12345,29786013,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,6.0,10.0,28.0,16.0,16.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.841,False,7500,3,37,0.714,8.81,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,29786013.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,145.34,0.92,0.9,False,1785.714,142.381,36.667,420.023
D_86afbdc1c7,D_86afbdc1c7_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,equal,2.0,cp_sat,12345,29786013,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,6.0,10.0,28.0,16.0,16.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.841,False,7500,3,37,0.714,8.81,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,29786013.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,171.24,0.904,0.9,False,1785.714,171.238,65.524,1200.073
D_8701610d0f,D_8701610d0f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0,cp_sat,12345,444159393,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,2,2.0,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.386,False,7500,3,38,0.714,9.048,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,444159393.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,168.55,0.906,0.9,False,1785.714,168.571,230.857,97.34
D_8701610d0f,D_8701610d0f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0,cp_sat,12345,444159393,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,2,2.0,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.386,False,7500,3,38,0.714,9.048,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,444159393.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,173.58,0.903,0.9,False,1785.714,173.619,235.905,1200.004
D_870c012006,D_870c012006_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0,cp_sat,12345,824163273,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,6.0,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,3.789,1.0,True,7500,1,43,0.238,10.238,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,824163273.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,162.93,0.909,0.9,False,1785.714,162.905,225.19,130.508
D_870c012006,D_870c012006_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0,cp_sat,12345,824163273,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,6.0,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,3.789,1.0,True,7500,1,43,0.238,10.238,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,824163273.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,167.79,0.908,0.9,False,1785.714,164.19,142.476,1200.014
D_87a6c48bf0,D_87a6c48bf0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0,cp_sat,12345,316273064,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,4.0,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.983,False,7500,2,56,0.476,13.333,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,316273064.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,159.57,0.911,0.9,False,1785.714,159.476,221.762,52.137
D_87a6c48bf0,D_87a6c48bf0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0,cp_sat,12345,316273064,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,4.0,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.983,False,7500,2,56,0.476,13.333,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,316273064.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,142.68,0.92,0.9,False,1785.714,142.667,120.952,1200.071
D_87c5c50e27,D_87c5c50e27_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,equal,2.0,cp_sat,12345,557665446,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,2.0,10.0,28.0,25.0,25.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.559,False,7500,2,37,0.476,8.81,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,557665446.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,172.91,0.903,0.9,False,1785.714,172.952,235.238,231.707
D_87c5c50e27,D_87c5c50e27_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,equal,2.0,cp_sat,12345,557665446,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,2.0,10.0,28.0,25.0,25.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.559,False,7500,2,37,0.476,8.81,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,557665446.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,155.26,0.913,0.9,False,1785.714,155.286,133.571,1200.02
D_87db1c73de,D_87db1c73de_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,4,36.0,,24.0,,,,,cp_sat,12345,576354100,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,1,4.0,36.0,,24.0,,,,,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.62,False,7500,5,43,1.19,10.238,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,576354100.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,130.19,0.927,0.9,False,1785.714,130.095,108.381,420.019
D_87db1c73de,D_87db1c73de_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,4,36.0,,24.0,,,,,cp_sat,12345,576354100,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,1,4.0,36.0,,24.0,,,,,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.62,False,7500,5,43,1.19,10.238,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,576354100.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,156.04,0.913,0.9,False,1785.714,155.905,218.19,1200.031
D_886225d0d5,D_886225d0d5_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,929753114,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,4.0,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.599,False,7500,2,50,0.476,11.905,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,929753114.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,166.85,0.907,0.9,False,1785.714,166.762,229.048,310.371
D_886225d0d5,D_886225d0d5_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,929753114,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,4.0,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.599,False,7500,2,50,0.476,11.905,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,929753114.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,157.48,0.912,0.9,False,1785.714,157.429,219.714,1200.03
D_8887b7feec,D_8887b7feec_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,equal,2.0,cp_sat,12345,500337692,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,2.0,10.0,28.0,16.0,16.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.446,False,7500,2,36,0.476,8.571,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,500337692.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,170.77,0.904,0.9,False,1785.714,170.714,233.0,160.706
D_8887b7feec,D_8887b7feec_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,equal,2.0,cp_sat,12345,500337692,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,2.0,10.0,28.0,16.0,16.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.446,False,7500,2,36,0.476,8.571,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,500337692.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,141.02,0.921,0.9,False,1785.714,140.905,119.19,1200.034
