base_id,scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio,solver,base_seed,seed_scenario,V_demand,AHT_demand,OCC_demand,SHK_demand,Hg_demand,T_demand,week_pattern_demand,p_weekdays_demand,weekday_split_demand,weekday_step_demand,K_demand,ratio_target_demand,pos1_demand,pos2_demand,width1_demand,width2_demand,width_assignment_rule_demand,peak_amplitude_rule_demand,peak_amplitude_ratio_demand,H_talk,H_prod,H_paid,HC_teorico,HC_teorico_ceil,H_prod_noSHK,HC_gross,HC_gross_ceil,ratio_real,lambda,ratio_capped,calls_sum,calls_min,calls_max,fte_min,fte_max,day_weights,base_seed_sched,seed_scenario_sched,workers,ortools_version,hexaly_version,n0,N_final,solver_status,objective,coverage,coverage_target,coverage_fail,sum_required,sum_under,sum_over,runtime_sec
D_8d25097990,D_8d25097990_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,10.000,28.000,16.000,16.000,equal,equal,2.000,cp_sat,12345,329797173,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,4.000,10.000,28.000,16.000,16.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.733,False,7500,1,40,0.238,9.524,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.000,329797173.000,1.000,9.15.6755,,22.000,20.000,FEASIBLE,159.690,0.911,0.900,False,1785.714,159.571,53.857,1200.018
D_8d25097990,D_8d25097990_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,10.000,28.000,16.000,16.000,equal,equal,2.000,hexaly,12345,329797173,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,4.000,10.000,28.000,16.000,16.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.733,False,7500,1,40,0.238,9.524,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8d3dc03d14,D_8d3dc03d14_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,cp_sat,12345,3335013,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,6.000,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.726,False,7500,1,51,0.238,12.143,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.000,3335013.000,1.000,9.15.6755,,22.000,23.000,FEASIBLE,137.670,0.923,0.900,False,1785.714,137.762,284.048,420.021
D_8d3dc03d14,D_8d3dc03d14_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,hexaly,12345,3335013,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,6.000,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.726,False,7500,1,51,0.238,12.143,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8d3dc03d14,D_8d3dc03d14_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,cp_sat,12345,3335013,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,6.000,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.726,False,7500,1,51,0.238,12.143,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.000,3335013.000,1.000,9.15.6755,,22.000,24.000,FEASIBLE,133.050,0.925,0.900,False,1785.714,133.095,363.381,1200.013
D_8d3dc03d14,D_8d3dc03d14_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,hexaly,12345,3335013,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,6.000,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.726,False,7500,1,51,0.238,12.143,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8d72277a87,D_8d72277a87_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,cp_sat,12345,863131000,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.850,False,7500,2,55,0.476,13.095,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,863131000.000,1.000,9.15.6755,,22.000,22.000,OPTIMAL,163.590,0.908,0.900,False,1785.714,163.571,225.857,86.595
D_8d72277a87,D_8d72277a87_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,hexaly,12345,863131000,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.850,False,7500,2,55,0.476,13.095,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8d72277a87,D_8d72277a87_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,cp_sat,12345,863131000,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.850,False,7500,2,55,0.476,13.095,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,863131000.000,1.000,9.15.6755,,22.000,20.000,FEASIBLE,169.130,0.905,0.900,False,1785.714,169.095,63.381,1200.040
D_8d72277a87,D_8d72277a87_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,hexaly,12345,863131000,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.850,False,7500,2,55,0.476,13.095,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8dcbb4ef88,D_8dcbb4ef88_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,cp_sat,12345,416302820,7500,300.000,0.700,0.200,42.000,0.500,W2,0.850,uniform,0.020,2,4.000,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.983,False,7500,5,48,1.190,11.429,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.000,416302820.000,1.000,9.15.6755,,22.000,20.000,FEASIBLE,168.850,0.905,0.900,False,1785.714,168.857,63.143,420.026
D_8dcbb4ef88,D_8dcbb4ef88_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,hexaly,12345,416302820,7500,300.000,0.700,0.200,42.000,0.500,W2,0.850,uniform,0.020,2,4.000,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.983,False,7500,5,48,1.190,11.429,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",,,,,,,,,,,,,,,,
D_8dcbb4ef88,D_8dcbb4ef88_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,cp_sat,12345,416302820,7500,300.000,0.700,0.200,42.000,0.500,W2,0.850,uniform,0.020,2,4.000,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.983,False,7500,5,48,1.190,11.429,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.000,416302820.000,1.000,9.15.6755,,22.000,21.000,FEASIBLE,145.400,0.919,0.900,False,1785.714,145.429,123.714,1200.037
D_8dcbb4ef88,D_8dcbb4ef88_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,hexaly,12345,416302820,7500,300.000,0.700,0.200,42.000,0.500,W2,0.850,uniform,0.020,2,4.000,12.000,38.000,15.000,15.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.983,False,7500,5,48,1.190,11.429,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",,,,,,,,,,,,,,,,
D_8ded39fb2a,D_8ded39fb2a_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,cp_sat,12345,246544639,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.670,False,7500,1,46,0.238,10.952,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,246544639.000,1.000,9.15.6755,,22.000,22.000,OPTIMAL,163.650,0.908,0.900,False,1785.714,163.571,225.857,104.227
D_8ded39fb2a,D_8ded39fb2a_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,hexaly,12345,246544639,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.670,False,7500,1,46,0.238,10.952,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8ded39fb2a,D_8ded39fb2a_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,cp_sat,12345,246544639,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.670,False,7500,1,46,0.238,10.952,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,246544639.000,1.000,9.15.6755,,22.000,22.000,FEASIBLE,163.180,0.909,0.900,False,1785.714,163.190,225.476,1200.028
D_8ded39fb2a,D_8ded39fb2a_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,hexaly,12345,246544639,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.670,False,7500,1,46,0.238,10.952,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8dfb11425f,D_8dfb11425f_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,cp_sat,12345,836793622,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,2.000,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,2,38,0.476,9.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,836793622.000,1.000,9.15.6755,,22.000,22.000,OPTIMAL,170.860,0.904,0.900,False,1785.714,170.810,233.095,227.250
D_8dfb11425f,D_8dfb11425f_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,hexaly,12345,836793622,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,2.000,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,2,38,0.476,9.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8dfb11425f,D_8dfb11425f_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,cp_sat,12345,836793622,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,2.000,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,2,38,0.476,9.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,836793622.000,1.000,9.15.6755,,22.000,23.000,FEASIBLE,93.150,0.948,0.900,False,1785.714,93.190,239.476,1200.042
D_8dfb11425f,D_8dfb11425f_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,hexaly,12345,836793622,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,2.000,10.000,28.000,25.000,25.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.601,False,7500,2,38,0.476,9.048,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8e30f11996,D_8e30f11996_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,12.000,38.000,17.000,17.000,equal,equal,2.000,cp_sat,12345,447997545,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,6.000,12.000,38.000,17.000,17.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.734,1.000,True,7500,2,39,0.476,9.286,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.000,447997545.000,1.000,9.15.6755,,22.000,22.000,FEASIBLE,168.370,0.906,0.900,False,1785.714,168.333,230.619,420.020
D_8e30f11996,D_8e30f11996_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,12.000,38.000,17.000,17.000,equal,equal,2.000,hexaly,12345,447997545,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,6.000,12.000,38.000,17.000,17.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.734,1.000,True,7500,2,39,0.476,9.286,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8e30f11996,D_8e30f11996_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,12.000,38.000,17.000,17.000,equal,equal,2.000,cp_sat,12345,447997545,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,6.000,12.000,38.000,17.000,17.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.734,1.000,True,7500,2,39,0.476,9.286,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.000,447997545.000,1.000,9.15.6755,,22.000,22.000,FEASIBLE,148.880,0.917,0.900,False,1785.714,148.857,211.143,1200.014
D_8e30f11996,D_8e30f11996_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,12.000,38.000,17.000,17.000,equal,equal,2.000,hexaly,12345,447997545,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,increasing-to-friday,0.020,2,6.000,12.000,38.000,17.000,17.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.734,1.000,True,7500,2,39,0.476,9.286,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8e5ae5e50c,D_8e5ae5e50c_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,cp_sat,12345,306961011,7500,300.000,0.700,0.200,42.000,0.500,W2,0.850,decreasing-to-friday,0.020,2,2.000,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.555,False,7500,7,34,1.667,8.095,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.000,306961011.000,1.000,9.15.6755,,22.000,20.000,FEASIBLE,173.850,0.903,0.900,False,1785.714,173.762,68.048,420.020
D_8e5ae5e50c,D_8e5ae5e50c_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,hexaly,12345,306961011,7500,300.000,0.700,0.200,42.000,0.500,W2,0.850,decreasing-to-friday,0.020,2,2.000,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.555,False,7500,7,34,1.667,8.095,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",,,,,,,,,,,,,,,,
D_8e5ae5e50c,D_8e5ae5e50c_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,cp_sat,12345,306961011,7500,300.000,0.700,0.200,42.000,0.500,W2,0.850,decreasing-to-friday,0.020,2,2.000,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.555,False,7500,7,34,1.667,8.095,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.000,306961011.000,1.000,9.15.6755,,22.000,21.000,FEASIBLE,135.680,0.924,0.900,False,1785.714,135.571,113.857,1200.019
D_8e5ae5e50c,D_8e5ae5e50c_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,hexaly,12345,306961011,7500,300.000,0.700,0.200,42.000,0.500,W2,0.850,decreasing-to-friday,0.020,2,2.000,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.555,False,7500,7,34,1.667,8.095,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",,,,,,,,,,,,,,,,
D_8e890de330,D_8e890de330_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,10.000,28.000,25.000,25.000,equal,equal,2.000,cp_sat,12345,73155840,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.935,False,7500,1,41,0.238,9.762,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,73155840.000,1.000,9.15.6755,,22.000,22.000,OPTIMAL,164.150,0.908,0.900,False,1785.714,164.048,226.333,108.079
D_8e890de330,D_8e890de330_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,10.000,28.000,25.000,25.000,equal,equal,2.000,hexaly,12345,73155840,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.935,False,7500,1,41,0.238,9.762,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8e890de330,D_8e890de330_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,10.000,28.000,25.000,25.000,equal,equal,2.000,cp_sat,12345,73155840,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.935,False,7500,1,41,0.238,9.762,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,73155840.000,1.000,9.15.6755,,22.000,21.000,FEASIBLE,129.660,0.928,0.900,False,1785.714,128.667,106.952,1200.029
D_8e890de330,D_8e890de330_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,4,10.000,28.000,25.000,25.000,equal,equal,2.000,hexaly,12345,73155840,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,2,4.000,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.935,False,7500,1,41,0.238,9.762,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8f3f445381,D_8f3f445381_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,2,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,cp_sat,12345,914459036,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,uniform,0.020,2,2.000,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.526,False,7500,2,36,0.476,8.571,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.000,914459036.000,1.000,9.15.6755,,22.000,22.000,OPTIMAL,174.700,0.902,0.900,False,1785.714,174.762,237.048,76.314
D_8f3f445381,D_8f3f445381_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,2,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,hexaly,12345,914459036,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,uniform,0.020,2,2.000,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.526,False,7500,2,36,0.476,8.571,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8f3f445381,D_8f3f445381_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,2,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,cp_sat,12345,914459036,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,uniform,0.020,2,2.000,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.526,False,7500,2,36,0.476,8.571,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.000,914459036.000,1.000,9.15.6755,,22.000,21.000,FEASIBLE,177.280,0.901,0.900,False,1785.714,177.476,155.762,1200.033
D_8f3f445381,D_8f3f445381_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,2,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,hexaly,12345,914459036,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,uniform,0.020,2,2.000,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.526,False,7500,2,36,0.476,8.571,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8feefe2f2a,D_8feefe2f2a_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,1,2,14.000,,16.000,,,,,cp_sat,12345,155410649,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,1,2.000,14.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.287,False,7500,3,44,0.714,10.476,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,155410649.000,1.000,9.15.6755,,22.000,22.000,OPTIMAL,174.010,0.903,0.900,False,1785.714,173.952,236.238,21.862
D_8feefe2f2a,D_8feefe2f2a_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,1,2,14.000,,16.000,,,,,hexaly,12345,155410649,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,1,2.000,14.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.287,False,7500,3,44,0.714,10.476,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",,,,,,,,,,,,,,,,
D_8feefe2f2a,D_8feefe2f2a_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,1,2,14.000,,16.000,,,,,cp_sat,12345,155410649,7500,300.000,0.700,0.200,42.000,0.500,W2,0.950,decreasing-to-friday,0.020,1,2.000,14.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.287,False,7500,3,44,0.714,10.476,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.000,155410649.000,1.000,9.15.6755,,22.000,21.000,FEASIBLE,147.680,0.917,0.900,False,1785.714,147.333,125.619,1200.055
